"draw","FOI","gamma","sigma","rho","prop_symp","immune_pct","R0_peak","attack_pct","total_reported","loglik","AIC","BIC","feasible"
247,0.0155923619636978,0.535204509127188,1.85767803638972,0.233323510671981,0.700151725206886,15.6949691366006,2.83238430085951,56.9170316874625,8373.34477629123,-209.641153440261,431.282306880521,442.98976919201,TRUE
248,0.0248434139515069,0.537222536705539,1.33639481189587,0.212047448403627,0.572979540158201,23.7537776540268,3.32169198226805,82.9741772087367,8210.8104210759,-210.026632243456,432.053264486911,443.7607267984,TRUE
249,0.00472461502511334,0.566823726804571,1.62696893832447,0.282684091285109,0.494439825680037,5.05842196625433,2.51466148248543,59.0496614035346,8370.30424479806,-209.796298223615,431.592596447231,443.30005875872,TRUE
250,0.00951335019864568,0.557410302666218,1.60689984078276,0.171926928295657,0.599342843206568,9.91052761597186,2.63586570721379,83.1030947525606,8240.67984731642,-209.89814872555,431.7962974511,443.503759762589,TRUE
251,0.0162406997988252,0.502523512073639,1.76774020859023,0.319840774909002,0.446247711221778,16.2882344992125,2.95005740857032,65.4165742975924,8349.04310255536,-209.796639771649,431.593279543298,443.300741854787,TRUE
252,0.0114016186713848,0.511552304244228,1.7911558534005,0.159690028785714,0.502408541362397,11.7510392008262,2.96145697862923,97.9088475902186,7404.89535916114,-202.00329883448,416.00659766896,427.714059980449,TRUE
253,0.00477545246538106,0.563596173462154,1.69906602108037,0.259993861231463,0.485593276990055,5.11135855898058,2.4834582568897,65.2190897801833,8345.97913998251,-209.667587154622,431.335174309244,443.042636620732,TRUE
254,0.00918690022493911,0.54528312580963,1.40038266040955,0.272257175090209,0.415723848575895,9.58823571348128,2.75223642930663,75.8098733544652,8286.81344510314,-210.066914842453,432.133829684907,443.841291996395,TRUE
255,0.00768654681283452,0.555235983971682,1.28517585220591,0.27286252233152,0.541773884132226,8.09122716570512,2.79251466047579,57.7140592322691,8376.31724831559,-210.342808294105,432.685616588209,444.393078899698,TRUE
256,0.00468338221212032,0.557927628228092,1.44833741596575,0.189501061388109,0.481603897621547,5.01546367778919,2.57815474301631,89.4784505164136,8285.63075570753,-210.391679987162,432.783359974323,444.490822285812,TRUE
257,0.00673495463939193,0.519496308736819,1.8318814509944,0.251788531893387,0.51506009926702,7.12818765846358,2.59588454075556,64.9505274044095,8356.28087050687,-209.721246187484,431.442492374968,443.149954686457,TRUE
258,0.00454794570579283,0.5687902845457,1.5147168052986,0.318736467202434,0.545582849321226,4.87421499977397,2.57583818017881,47.5295580190237,8398.60328355375,-210.159821686481,432.319643372962,444.027105684451,TRUE
259,0.00834081090863118,0.528275444326706,1.78625151263538,0.248962341195379,0.568007328931894,8.74723152122582,2.64527055810138,60.712184420611,8368.77864018346,-209.769738371204,431.539476742409,443.246939053897,TRUE
260,0.00829953974547678,0.537953773681681,1.37162690978038,0.281260996459573,0.478968552139153,8.705997287096,2.78743652908653,63.6193783943788,8357.96897298098,-210.209280897142,432.418561794285,444.126024105773,TRUE
261,0.0119632589780599,0.544157910318575,1.56250365699082,0.250828615845959,0.590824365460561,12.2907600100599,2.79993654070771,60.2463707649457,8364.96812532333,-209.876496579975,431.75299315995,443.460455471439,TRUE
262,0.00927195268686042,0.587104472190258,1.34760045331818,0.216413022383009,0.563147086830063,9.67232220306087,2.69961830582528,70.6385854419348,8306.54925929943,-209.98981692824,431.979633856481,443.687096167969,TRUE
263,0.00417533337438858,0.54433626386989,1.67103066247781,0.341172887624295,0.614426339312205,4.48446621533314,2.57445411091803,39.3268577604545,8411.24269649487,-210.342007209705,432.684014419409,444.391476730898,TRUE
264,0.00508985501868571,0.513704091820407,1.51109603444508,0.271387556323505,0.552945325274326,5.43805130836436,2.70232204710203,55.3568372395732,8390.97403944328,-210.265359407626,432.530718815252,444.238181126741,TRUE
265,0.02054428201159,0.546456975460609,1.65384515339505,0.281863214832149,0.506960865243555,20.1155893465972,3.00616881131621,68.2136891841356,8317.61824388515,-209.600869961781,431.201739923561,442.90920223505,TRUE
266,0.00778277269809951,0.549276261812335,1.46391600465324,0.237893474451159,0.509783008469287,8.1880210201852,2.68204356699891,69.9839390490386,8323.73395106998,-209.944548128407,431.889096256813,443.596558568302,TRUE
267,0.00511591953497352,0.52244206514203,1.49322349444217,0.273174329100882,0.489507763517944,5.46508131282097,2.6733073093817,61.9868175527673,8370.35037905921,-210.116710180937,432.233420361874,443.940882673363,TRUE
268,0.00789225109639742,0.542817450236801,1.78513766374238,0.287756487302864,0.518983524143342,8.2980145211275,2.6065678106216,57.2660147424624,8377.35592184152,-209.720754778311,431.441509556622,443.148971868111,TRUE
269,0.00511916766667781,0.553447986509758,1.69477489431133,0.228499280817615,0.379319270244043,5.46844919055628,2.68546451255164,97.4286033765392,8527.18287857747,-208.242749887861,428.485499775721,440.19296208721,TRUE
270,0.00914640537194693,0.537167929120939,1.7015129984129,0.239405916811619,0.476432341470332,9.54817167241557,2.64352482050805,75.2522505499196,8293.26476675913,-209.748658206099,431.497316412197,443.204778723686,TRUE
271,0.00434803004857339,0.57071025587605,1.42584073387796,0.236806253491768,0.434755219457535,4.66531450029355,2.5373734283889,78.8230458109792,8264.08348506342,-210.030197753784,432.060395507567,443.767857819056,TRUE
272,0.00786670476280391,0.527386715674922,1.72195806816362,0.234095429461595,0.472063389263283,8.27236046263632,2.62068176298683,76.5758366332447,8291.58956847005,-209.773065830991,431.546131661982,443.253593973471,TRUE
273,0.00588263568150956,0.532627617672628,1.83935412194371,0.229291685513686,0.527115005070002,6.2565572557169,2.52978488800558,68.8715043517788,8335.40541896661,-209.604358690135,431.20871738027,442.916179691759,TRUE
274,0.00902235742596469,0.54674887308131,1.7263373447969,0.328844403376648,0.355086294862869,9.42532647578963,2.61225312228266,73.4738672494774,8300.73626522746,-209.642274041321,431.284548082642,442.992010394131,TRUE
275,0.0127071803644321,0.552565561256943,1.46922102932607,0.230573761750326,0.454741001399658,13.0002704806849,2.8014514859698,84.4575491973642,8229.68002177071,-210.035791726625,432.07158345325,443.779045764738,TRUE
276,0.00569973940284275,0.511222285270088,1.82879957610765,0.307965211217076,0.560984864738991,6.06839274425583,2.62513613893726,48.4764459228793,8403.26197667647,-210.082261198021,432.164522396041,443.87198470753,TRUE
277,0.0143733285461952,0.560706323600874,1.18815437242836,0.26773409497128,0.439070127039964,14.5673748180731,3.00860973046325,77.0285123802689,8263.52616314363,-210.276198068697,432.552396137394,444.259858448882,TRUE
278,0.0067704519666057,0.583856015290424,1.58802371055613,0.220366583540742,0.551048897367715,7.16430292375767,2.52785923771702,69.0776484980208,8318.42294194883,-209.697374634688,431.394749269377,443.102211580865,TRUE
279,0.0039264011002908,0.531438044732627,1.51598847544033,0.206494783209914,0.648091245648721,4.22314606696731,2.60916121148857,61.1473845674641,8372.13583854727,-210.077617336986,432.155234673973,443.862696985461,TRUE
280,0.00693191139109284,0.547209755405418,2.0361099521944,0.25299665050005,0.459533041336666,7.32838578172636,2.46811753023758,72.2099455670493,8310.5130176208,-209.417365010092,430.834730020185,442.542192331673,TRUE
281,0.00654394398224211,0.564959943131456,1.58974615450089,0.228841665318904,0.526529187731772,6.93359672946761,2.55914631134256,69.4770206355303,8322.31674065728,-209.745932520937,431.491865041874,443.199327353362,TRUE
282,0.00893775335530114,0.523771215556802,1.4655873177662,0.142421519362214,0.598159860252853,9.34144146177645,3.01527958434167,97.9774991215671,8083.14954666052,-205.937868643317,423.875737286635,435.583199598123,TRUE
283,0.00612257406183571,0.552963876377775,1.80594053615455,0.262826467697683,0.497983957198689,6.50280306327477,2.51244662689133,63.8969747252268,8352.48897853104,-209.633075009456,431.266150018913,442.973612330401,TRUE
284,0.00549762357984327,0.555361413559172,1.33842856953234,0.327153876032096,0.589757045445522,5.85999075633004,2.72846869322328,43.3234358856935,8405.71982802543,-210.628688574739,433.257377149477,444.964839460966,TRUE
285,0.00896588892045728,0.54111041079951,1.58473932623182,0.318407152736631,0.538735977916039,9.36934701975033,2.73132765231575,50.5468143008852,8394.21844897949,-210.125512806156,432.251025612312,443.958487923801,TRUE
286,0.00826313600776866,0.531679256008072,1.87608714120897,0.200532885761729,0.486392658024111,8.66960976312511,2.57821471979869,87.0228000100632,8280.82399676917,-209.912939765713,431.825879531426,443.533341842915,TRUE
287,0.00557568284971851,0.55517518080313,2.00573110400677,0.312305389476437,0.523959486599396,5.94053566118581,2.46744862148047,51.0426416987466,8391.99863880811,-209.63516957367,431.270339147339,442.977801458828,TRUE
288,0.0198646893747236,0.510706167439291,1.46492784069444,0.257947988774052,0.52490984135209,19.5237747619064,3.16666725381415,71.4148709833086,8312.38573431392,-209.973224474421,431.946448948843,443.653911260331,TRUE
289,0.00799115881974941,0.54859155883526,1.95818584181504,0.24675065449508,0.506223559787623,8.39726777964435,2.52151116681367,68.159389462354,8330.81249011537,-209.42547422975,430.8509484595,442.558410770988,TRUE
290,0.00548847915877728,0.53598958000499,1.41247632210594,0.299716940943962,0.588147308147937,5.85055038234759,2.72479878006629,47.3951374854828,8402.36515801419,-210.491843685891,432.983687371781,444.69114968327,TRUE
291,0.00724126874329755,0.503873203529531,1.59312069013539,0.27119886741527,0.557177916496098,7.64191370681484,2.75526465515615,56.2711008095028,8388.70026242558,-210.197135305128,432.394270610255,444.101732921744,TRUE
292,0.0107597738683289,0.564047472402779,1.95098238541629,0.249694480040845,0.58579084713846,11.1299343480271,2.58577960500048,60.205150369966,8359.74910125776,-209.439947096396,430.879894192793,442.587356504281,TRUE
293,0.0106907101783113,0.52716881500062,1.41559361781794,0.256918527456059,0.406977113936214,11.0628270065332,2.82850146333378,83.045473025123,8249.3032574589,-210.185776971399,432.371553942799,444.079016254287,TRUE
294,0.013313620603069,0.54934270148701,1.82804257291314,0.239261875434119,0.554208756301943,13.5741591011616,2.71028218587667,68.0090934151202,8325.49489427074,-209.516018608408,431.032037216817,442.739499528305,TRUE
295,0.00991660801329311,0.541031522173909,1.58236961620279,0.356796733552966,0.516209084879598,10.3069712635458,2.76743327921344,47.592681142026,8398.42692816976,-210.179996202399,432.359992404799,444.067454716287,TRUE
296,0.006253496556986,0.513842027854849,2.01194530869453,0.239070390516329,0.48913568497919,6.63687883705096,2.5329880478037,71.4079414478342,8327.78660120208,-209.552422150441,431.104844300883,442.812306612371,TRUE
297,0.00592883128191318,0.512113475949717,1.7137568026462,0.276153917105999,0.60185754094536,6.30402045630343,2.66294854996791,50.4948148895029,8399.72810107012,-210.182333803181,432.364667606362,444.072129917851,TRUE
298,0.00751027923633025,0.552195805762185,1.78072361937698,0.19978546626859,0.564724559612811,7.91363916530214,2.53750544856725,74.7236740773741,8292.90458368337,-209.627685538815,431.25537107763,442.962833389118,TRUE
299,0.0112664141188594,0.569776074445275,1.41656335079945,0.227363763991825,0.533410442326029,11.6205867493613,2.75652775548706,72.4651294636214,8296.89365936738,-209.921350221928,431.842700443857,443.550162755345,TRUE
300,0.00400923795991736,0.517555496998803,1.57127529523323,0.178270021980669,0.535469434622752,4.31018894365815,2.58573316274736,84.7804011463068,8272.30886821294,-210.166543357321,432.333086714642,444.040549026131,TRUE
301,0.00484142852717462,0.519450995634266,1.90545614741473,0.285492291427274,0.486903193028933,5.18001238414217,2.5340150646851,59.4999736688543,8377.34209179842,-209.772035550404,431.544071100807,443.251533412296,TRUE
302,0.00920621257925943,0.513147995004889,1.7595856696728,0.253066250532285,0.496334687384902,9.60733599623989,2.69768916033132,68.754255368118,8338.62034103175,-209.729965258905,431.459930517811,443.167392829299,TRUE
303,0.00551448731271868,0.545151693704912,1.82239922305324,0.210406987941858,0.530673732809667,5.87739764934178,2.48657215868828,73.9630574634806,8303.26896961285,-209.615069436845,431.23013887369,442.937601185179,TRUE
304,0.00610829796558608,0.54767359446506,1.94345568203442,0.23176094391303,0.564171625977079,6.48817082588342,2.48475251565991,63.9520577851123,8352.6664805715,-209.503278782855,431.006557565711,442.714019877199,TRUE
305,0.013467138381638,0.570422256701314,1.71520334368809,0.238784632633084,0.435351430312382,13.7187992614837,2.68565855722106,85.9217128667097,8232.24011843297,-209.818149429498,431.636298858996,443.343761170485,TRUE
306,0.00738959227094232,0.537860622456581,1.5548009560129,0.339584342860205,0.619733915358347,7.79183887864081,2.72614175715438,40.5678696460965,8409.24602835956,-210.451459688785,432.90291937757,444.610381689059,TRUE
307,0.00740054369455103,0.506852476426447,2.04440833860048,0.240718308404191,0.643510337799241,7.80289835238988,2.61126118997187,54.9937036248304,8389.71990557426,-209.771587797869,431.543175595738,443.250637907226,TRUE
308,0.0188217870267087,0.531108476188428,1.50633241649039,0.263470401162635,0.531929822953283,18.6064972092251,3.05841005433791,68.3278623451232,8325.80661229597,-209.85576701395,431.7115340279,443.418996339388,TRUE
309,0.0165119373266684,0.545019000889122,1.78751822809692,0.222782677937509,0.561198655916816,16.5351161812435,2.81642299352228,74.320046986405,8284.38711698983,-209.492100675721,430.984201351442,442.691663662931,TRUE
310,0.0283737745781487,0.549705716397501,1.5658817470513,0.241068618448532,0.548341378316899,26.6094219261191,3.28053084437892,79.377433742962,8225.8660772287,-209.64986725675,431.2997345135,443.007196824989,TRUE
311,0.00533737790411328,0.555959766424814,1.42146839526404,0.243037501908098,0.544682455277208,5.69441393039545,2.63354700435845,62.6895392370809,8359.91282767843,-210.118624310567,432.237248621134,443.944710932623,TRUE
312,0.00401712482694044,0.568661022929148,2.12351878992718,0.2030263581697,0.458617836865386,4.31847190742111,2.32608182686592,87.0741952997061,8286.54535817055,-209.786763083316,431.573526166631,443.28098847812,TRUE
313,0.00969667846370431,0.550868546520436,1.27324310483325,0.277272466096614,0.565253170682411,10.0909874638984,2.87853678493472,55.6817765303385,8381.43992960011,-210.412377198818,432.824754397637,444.532216709125,TRUE
314,0.00391450848067666,0.526672734335262,1.55555846271087,0.160712960661368,0.4276624719578,4.21064274094688,2.72518761024403,97.8537830140486,6881.75958731653,-201.992395675867,415.984791351733,427.692253663222,TRUE
315,0.011708269563373,0.534665868041976,1.48449760297453,0.258469163069068,0.533792665837461,12.0461568642035,2.8408010640785,64.4248240176171,8351.0671187379,-210.00301271298,432.006025425961,443.713487737449,TRUE
316,0.0174727580215243,0.529938854925041,1.69135944585135,0.338307551666709,0.528832190371207,17.4034607718672,2.97555280016888,53.1131549167205,8383.90018223673,-209.894535538201,431.789071076402,443.49653338789,TRUE
317,0.00973570849947465,0.554995050056386,1.48138423522654,0.272618384827998,0.580500303079246,10.1293574036107,2.75578752002981,55.1637340939957,8380.72650596402,-210.052076574919,432.104153149837,443.811615461326,TRUE
318,0.00421275224413721,0.55764478163146,1.59412307087286,0.257710974183238,0.569018092857427,4.52368205222856,2.53895504053344,56.0442129522433,8381.81360280227,-209.925106716703,431.850213433406,443.557675744895,TRUE
319,0.0169910699249255,0.549435899728401,1.4197439465356,0.254390083299735,0.466010228134645,16.9693386947571,2.97160394507731,78.4871607742304,8252.49587503386,-209.905456886772,431.810913773543,443.518376085032,TRUE
320,0.0318244496175675,0.579505764758112,1.56472264662574,0.295584357345149,0.498487540846787,29.2905975871876,3.33205966684517,74.1277515289566,8249.85513847923,-209.472024558406,430.944049116813,442.651511428301,TRUE
321,0.00781422630996911,0.560055699958277,1.88342037867676,0.242402802415413,0.614878164577099,8.21963690162701,2.53691113372118,57.3024962706957,8373.41457126798,-209.593206268434,431.186412536868,442.893874848356,TRUE
322,0.0100962981074352,0.557016176591824,2.25043588165145,0.229780692596645,0.488140456435154,10.4830298780502,2.47954757644451,77.1251284984875,8272.03161351341,-209.284766785256,430.569533570511,442.276995882,TRUE
323,0.00794676152138566,0.586474383156931,1.55730251104989,0.174197912193183,0.391105010649823,8.35272944025335,2.67064851543581,97.6072587143459,6510.14333088002,-203.206761235127,418.413522470254,430.120984781743,TRUE
324,0.0141111582182142,0.552644858535477,1.52228187876678,0.197984307400616,0.537972536568986,14.3227864295356,2.81982787242487,84.4137951488025,8228.52906839384,-209.945320095608,431.890640191215,443.598102502704,TRUE
325,0.0194716795861541,0.562191299957855,1.73269288879767,0.240985930161465,0.531414331031714,19.1794020865311,2.88509356808764,74.7990933460072,8269.81731467095,-209.510803604753,431.021607209507,442.729069520995,TRUE
326,0.00424578824382431,0.556500319562936,1.4192862967497,0.211943438461497,0.417634800827203,4.55829040673493,2.64191569292281,94.3638970160272,8515.5618565519,-210.70179129545,433.403582590899,445.111044902388,TRUE
327,0.00563804748591719,0.539829617277773,1.59645495366461,0.257264930591513,0.569296883738051,6.00483383880154,2.61593011290159,56.9944519594303,8381.27461960743,-209.98333649066,431.96667298132,443.674135292809,TRUE
328,0.00718134646318083,0.497960930855024,1.74016813981082,0.305065455501126,0.572758778206275,7.58127128501958,2.73145620094865,48.7200496161999,8403.98120053383,-210.244679299655,432.48935859931,444.196820910798,TRUE
329,0.0194939855137297,0.528793847964628,1.4952288110892,0.258354079325929,0.553315241960773,19.1989893916521,3.09551227625959,67.5054695879671,8329.06566567531,-209.887219226826,431.774438453652,443.48190076514,TRUE
330,0.00790461193957453,0.505413030518735,1.62532099266397,0.323665531949483,0.479644129730203,8.31042476379864,2.761015618673,55.1814690591167,8390.3751398772,-210.158520941995,432.31704188399,444.024504195479,TRUE
331,0.00633380502062062,0.519082467919674,1.59723283379169,0.292376842691313,0.460396418324159,6.71902096495776,2.67254939403741,62.3872795541348,8367.90277994722,-210.002834580256,432.005669160513,443.713131472001,TRUE
332,0.00600437883700936,0.561668186938088,1.50320107035457,0.261865988934708,0.55134581819627,6.38158630411401,2.61374056442434,58.0003730875307,8374.28659584928,-209.984835979974,431.969671959949,443.677134271438,TRUE
333,0.00567781603135812,0.546368681476798,1.56807637663156,0.197050226724351,0.547967781581853,6.04581110721641,2.57022883021916,76.4745006392823,8287.38155374096,-209.890057022164,431.780114044328,443.487576355816,TRUE
334,0.0037323020975689,0.531053213965554,1.67016634155016,0.171501788757421,0.33903558496069,4.01886409282934,2.55651742284173,97.2518258233699,5797.62552739294,-207.766903600665,427.533807201329,439.241269512818,TRUE
335,0.00626931706638901,0.490400939057786,1.30815030455573,0.238371536974581,0.586401212321041,6.65306661752645,2.8958105256095,60.1498349654388,8383.71150259718,-210.588037925783,433.176075851565,444.883538163054,TRUE
336,0.00870076631345584,0.555295680342722,1.37434168376645,0.209660072573037,0.506602266444198,9.10603068918747,2.72136616633845,80.0419055284343,8254.44584032693,-210.111538812505,432.223077625011,443.930539936499,TRUE
337,0.00543726919690848,0.565365573723518,1.59866616543284,0.20210617981333,0.554439770449393,5.7976645553652,2.51546685660079,73.5966103901769,8298.62278990249,-209.772574878892,431.545149757784,443.252612069272,TRUE
338,0.00565587444039792,0.578623350884828,2.03346484410368,0.219684041676565,0.542668379335129,6.02320495969364,2.37567140274166,69.4952717424731,8316.90014803395,-209.275298615309,430.550597230619,442.258059542107,TRUE
339,0.00528211561801646,0.544796940915376,1.32765884590588,0.234523447535593,0.537707123140393,5.63724181285692,2.69867676762238,65.698348323128,8351.02360338137,-210.203389182394,432.406778364788,444.114240676276,TRUE
340,0.0108319555046565,0.552028713415684,1.57704155528864,0.285034818012919,0.555718583054541,11.2000140177432,2.75152686795065,55.7606049988671,8378.10466562688,-209.919698989779,431.839397979558,443.546860291047,TRUE
341,0.00410097472943229,0.543769326522896,1.56983061011933,0.293598254366647,0.601377557003613,4.40648614377669,2.59689130091302,46.6080715208051,8403.16359847753,-210.258209221721,432.516418443442,444.223880754931,TRUE
342,0.00779780439295566,0.583703924311022,1.6482102905345,0.193958599278217,0.542851883724711,8.20313170045127,2.51606187912229,79.8764058646196,8246.87367651983,-209.77414463517,431.548289270341,443.255751581829,TRUE
343,0.0102244730126048,0.543101740425987,1.66034254327325,0.336428900887383,0.425367594202883,10.6083908500908,2.70793104262894,61.1968279158582,8362.49628660555,-209.805956581885,431.611913163769,443.319375475258,TRUE
344,0.0079860841921047,0.567102733141328,2.1650048154152,0.281332687034724,0.554609440299689,8.39217818994617,2.46354598298496,54.8751159431295,8378.53394009422,-209.349530997474,430.699061994948,442.406524306437,TRUE
345,0.00875538866401074,0.521376881490607,1.78455631267778,0.245243892257771,0.451581298593109,9.1603470256769,2.63980925689978,77.1382268072315,8289.56688090714,-209.748855910138,431.497711820277,443.205174131765,TRUE
346,0.00849325422511681,0.536544947384526,1.73623759594281,0.246267869178664,0.515239833215643,8.89936773340267,2.63013349921597,67.5276051532558,8338.20361693152,-209.679856140662,431.359712281324,443.067174592813,TRUE
347,0.00886106744900631,0.528924714528193,1.94930300942124,0.269877880347812,0.544592819756307,9.26533629234854,2.61518899996291,58.7844378975615,8373.89245291779,-209.647710676677,431.295421353354,443.002883664842,TRUE
348,0.0111872057693615,0.552290382605544,1.76155040432012,0.269118551488614,0.549187167696022,11.5440675195456,2.682105946297,59.8926286530496,8364.05597659702,-209.610956735047,431.221913470094,442.929375781582,TRUE
349,0.00655600575138168,0.547872772097802,1.57413771250055,0.199179094346593,0.484767571899474,6.94589732241232,2.58802368492975,85.9890776223687,8252.94029666757,-210.074415854595,432.148831709189,443.856294020678,TRUE
350,0.00457778248443675,0.522354129935702,1.80129596532307,0.227526304168035,0.511879235363512,4.90535124887986,2.52538936496649,70.4323304410846,8332.58659356078,-209.737416336455,431.47483267291,443.182294984399,TRUE
351,0.00532307142574517,0.557580349835239,1.63327378261902,0.243764802533929,0.629202257248907,5.6796165406088,2.55991079973433,54.2622225144611,8385.26860376182,-209.949855825266,431.899711650532,443.60717396202,TRUE
352,0.0101795222005181,0.512414531376852,1.43594570684161,0.291681257075549,0.597475655399758,10.564448053745,2.9114382254611,50.4412952939822,8398.03601784257,-210.411084788141,432.822169576281,444.52963188777,TRUE
353,0.00667618061074571,0.521644405494377,1.66646697871817,0.268736330743864,0.395913081947915,7.06835783159489,2.61714221129715,78.4474614262884,8285.54947104954,-209.888949212075,431.77789842415,443.485360735639,TRUE
354,0.0129169924928934,0.551940682288051,1.51570016297103,0.310887445963139,0.433808674046217,13.1992761934684,2.81491984547159,66.6410591160554,8333.34241912572,-209.831326237376,431.662652474752,443.37011478624,TRUE
355,0.00854174420556149,0.538999994914282,1.98974804319456,0.273468108784467,0.5406303140364,8.94770376178704,2.57300334285506,58.2335705534996,8373.82685168863,-209.541511756381,431.083023512762,442.790485824251,TRUE
356,0.00800101583943799,0.541805467888586,1.90487438158536,0.400012125773672,0.465434286564217,8.40715300715332,2.60158368693081,46.1212065583403,8401.2966812908,-209.913668277885,431.82733655577,443.534798867259,TRUE
357,0.00346129447717365,0.511854709847612,1.77839783900954,0.213935330019434,0.476878549251871,3.73286867641991,2.51260605686313,79.0536606352299,8293.59622975273,-209.868415104971,431.736830209942,443.44429252143,TRUE
358,0.01462868985961,0.523892143846747,1.44220162714754,0.238686791248917,0.517696901056791,14.8048991259503,2.95970832674007,73.8088858781042,8300.03256597222,-209.981677248979,431.963354497958,443.670816809446,TRUE
359,0.00862927103573824,0.569902337676297,1.2742769329062,0.221872639882926,0.473673430792769,9.03488402757905,2.74176641138028,80.7088737739289,8241.97919782099,-210.214057546365,432.428115092731,444.135577404219,TRUE
360,0.0178992878088605,0.496986635534304,1.51446944168834,0.21286257200018,0.52222769057208,17.785859805779,3.09862803809885,84.5043210163278,8249.68205342985,-210.109425847577,432.218851695154,443.926314006643,TRUE
361,0.00771798478058948,0.515504824726063,1.67711198345508,0.260539743787106,0.573553155921453,8.12286255900487,2.70453748840267,57.1633423827914,8383.49865892921,-209.991452358395,431.98290471679,443.690367028278,TRUE
362,0.0100731947838308,0.507255246952624,1.48595036351147,0.254817424597696,0.544229584268365,10.4604139729803,2.86462672543373,63.0666926258993,8365.25107131497,-210.165332825643,432.330665651285,444.038127962774,TRUE
363,0.00735786437847913,0.519776378463624,1.68169057030578,0.168457645211467,0.561963216413062,7.75979002886904,2.65095840579062,89.0868435281455,8309.69422563286,-210.181921202392,432.363842404784,444.071304716272,TRUE
364,0.00670860439786711,0.516021534574865,1.52620164282496,0.219340518752186,0.558426877437094,7.10136910668117,2.70587452708423,68.6346011881225,8342.38408432903,-210.037041087076,432.074082174152,443.781544485641,TRUE
365,0.00461282954936563,0.557326975841617,1.49753259737656,0.180404642092838,0.43717933634128,4.94191095754743,2.77315522768852,98.0136204309413,7849.38117429291,-204.279861288158,420.559722576315,432.267184887804,TRUE
366,0.0113123379517329,0.53806451845404,1.67752033644016,0.295224436626257,0.528647495177584,11.6649193633395,2.75712557374839,56.8821881363901,8376.84653504333,-209.885964652281,431.771929304562,443.479391616051,TRUE
367,0.00940399789450765,0.566061004210959,1.45809156313358,0.24180820664012,0.555158997721431,9.80270379013664,2.70809015889203,64.5213756113826,8345.22652970619,-209.927844827992,431.855689655985,443.563151967473,TRUE
368,0.00366161300767228,0.54265732598123,1.92801665436887,0.214475930536721,0.449727099529319,3.94435220744304,2.40666404147442,83.549803083711,8268.91501056785,-209.768994993252,431.537989986504,443.245452297992,TRUE
369,0.0155853666552468,0.539961959701735,1.61554793452754,0.295967565799012,0.638980340282935,15.6885437659643,2.92957128997806,49.2724433908475,8392.18173965598,-210.059855080498,432.119710160997,443.827172472485,TRUE
370,0.00850216276696217,0.510921341532889,1.58648179955432,0.220966898304505,0.54497466647737,8.90825002631787,2.74149243782275,71.0877380738193,8329.70936656827,-209.956179750714,431.912359501428,443.619821812917,TRUE
371,0.00580416962654532,0.54684856157639,1.38542217510219,0.146938125797335,0.426454376255497,6.17587986131269,2.72407101112322,97.4837209223521,6122.18210100894,-205.674486673751,423.348973347503,435.056435658991,TRUE
372,0.0175809696119648,0.521836931282327,1.98115426449166,0.204155176832088,0.532400344816594,17.5006547377953,2.84798451850137,86.22776522246,8259.40821118128,-209.688961894428,431.377923788855,443.085386100344,TRUE
373,0.0117400823921383,0.558155586271996,1.75446554350536,0.253526967746108,0.58782070389504,12.0767132997858,2.68764320933995,59.7483379890755,8362.7932041884,-209.627663457502,431.255326915004,442.962789226493,TRUE
374,0.00514930004777294,0.544493870796093,1.5639969726375,0.324425470807368,0.449117842760188,5.49968639388316,2.60413826846935,56.9815750764478,8380.99392720847,-210.000360327583,432.000720655167,443.708182966655,TRUE
375,0.00315754554879017,0.517425590898304,1.72927489931803,0.258251184628591,0.536473513396365,3.4112515237785,2.54625667039672,58.6418386237629,8382.57211404399,-209.954244262157,431.908488524313,443.615950835802,TRUE
376,0.0138947067672259,0.49653498640745,1.88152279355288,0.251461519519119,0.493510908439623,14.1202913548399,2.83615665202002,73.0242130829022,8313.39304679287,-209.670212762829,431.340425525658,443.047887837147,TRUE
377,0.00357494553587448,0.548430126408628,1.54183077107766,0.247134003207654,0.513733352941393,3.85291448706225,2.54285570590602,64.091518634083,8357.175574858,-209.929065742982,431.858131485965,443.565593797453,TRUE
378,0.00521046347152213,0.539250256801531,2.09725249748171,0.308060706240098,0.559967305342894,5.56305888245133,2.47620922705788,48.2680922763403,8399.50314231034,-209.738014162207,431.476028324414,443.183490635903,TRUE
379,0.0223322460607773,0.556306337822918,1.81745557149686,0.286280887817247,0.525242119514392,21.6506221014013,2.98170857058304,66.1382928981049,8323.25130954251,-209.435111064227,430.870222128455,442.577684439943,TRUE
380,0.00560719471168391,0.536252583126483,1.68237539786587,0.227559020855171,0.555505708655766,5.97303031804676,2.57077785756513,65.7657434444936,8350.01643169191,-209.791875636245,431.58375127249,443.291213583979,TRUE
381,0.00540593359356631,0.546116538338588,1.47810010093413,0.355904826687247,0.475847295618005,5.76528800316651,2.66290206453597,49.2622110307026,8398.05790547141,-210.290967876935,432.58193575387,444.289398065358,TRUE
382,0.012159114538567,0.560844720503207,1.65534639079653,0.203618785465632,0.475639658144149,12.4781485967789,2.76272305363906,94.0227169726981,8513.29666078233,-210.363839874706,432.727679749413,444.435142060901,TRUE
